pharmacy_id,name,address,latitude,longitude,source
ChIJg58CR6Bx2jERheWuAVzEJLI,Gaya Pharmacy,"75, Jln Bukit Impian 1, Taman Impian Emas, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5535133,103.6749457,google_places
ChIJzQKgAABw0DERqF6t0EmNF88,Ginseng Biotech Sdn Bhd,"57000 No 10-2,Jalan Radin Anum Bandar Baru Sri Petaling 57000 K.Lumpur K.Lumpur Johor, 57000, Johor, Malaysia",1.9344,103.359,google_places
ChIJ93xqOABv2jERDoWUB0gNXnw,Good Day Pharmacy Austin Crest,"48, Jalan Jaya Putra 7/1, Taman JP Perdana, 81100, Johor Darul Ta'zim, Malaysia",1.5787331999999998,103.7671837,google_places
ChIJRxMPUCTTzzER4NaBON0Q0nA,Green Pharma,"15, Jalan Utama 2/1, Taman Utama, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.508354,102.8206782,google_places
ChIJ874mVeaZ0DERS5Q-D1w82DI,HAIDAH BEAUTY SHOP,"No 2769, Lot 122-G, Jln Bakek Jaya 3, Tmn, Jalan Bakek Jaya Utama, Kampung Atap, 82000 Pontian District, Johor, Malaysia",1.4826103,103.3919243,google_places
ChIJnfThythu2jERr3Dpue7j8XI,HEALTH CARE PHARMACY,"NO.27, Jalan Beladau 5, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor Darul Ta'zim, Malaysia",1.5886289,103.80435,google_places
ChIJpTg9Zkq40TERuSnz4huG4as,HKS Pharmacy,"9, Jalan Indah, Taman Pertama Indah, 84000, Muar, Johor, Taman Indah, 84000 Muar, Johor, Malaysia",2.0603891,102.5976812,google_places
ChIJpxwLTMVt2jERJ2Sxi-DstsM,Health Lane Family Pharmacy ADDA HEIGHT,"57 GF, Jln Adda 3/1, Adda Heights, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5480897999999998,103.745371,google_places
ChIJuZdmvd5v2jERJtSXA3ZtQRI,Health Lane Family Pharmacy Austin Crest,"No 21 (Ground Floor, Jalan Jaya Putra 7/6, Bandar Jaya Putra, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5792315,103.7688848,google_places
ChIJpT1o3_Bx2jERr5epaghf88U,Health Lane Family Pharmacy Bandar Senai,"23, Jalan Seni, Kampung Baru Senai, 81400 Senai, Johor Darul Ta'zim, Malaysia",1.6028409,103.6445689,google_places
ChIJZasWzipR0DER4kr0dD43CZE,Health Lane Family Pharmacy Batu Pahat,"Lot 42 & 44, Jalan Setia Jaya Utama, Taman Setia Jaya, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.869588,102.9451525,google_places
ChIJ4QLRUCfP0TERcL0XvY8VZ4k,Health Lane Family Pharmacy Bukit Gambir Tangkak,"13, Jalan Gambir 5A, Bandar Baru Bukit Gambir Bukit Gambir, Kampung Parit Rabu, 84800 Tangkak, Johor Darul Ta'zim, Malaysia",2.2129453,102.6512194,google_places
ChIJF8v1P9EN2jERvWcPcZO0D3g,Health Lane Family Pharmacy Danga,"G-84 & 85, No. 01-01, Shopping Mall Ground Floor Bay Point, Persiaran Danga Perdana, 80200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4641655000000002,103.7286344,google_places
ChIJv20bMwAL2jERO2E1fiiN0ds,Health Lane Family Pharmacy Eco Botanic,"9, Jalan Eko Botani 3/5, Taman Eko Botani, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4403825,103.6177426,google_places
ChIJFy0jN20N2jEREkz7Pu1aGAM,Health Lane Family Pharmacy Horizon Hills,"No. 22 GF, Jalan Hijauan 4, Horizon Hills, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4584644999999998,103.6448523,google_places
ChIJz2wfFH250TERRLI8ln6sSII,Health Lane Family Pharmacy Jalan Pesta Muar,"7, Jalan Pesta 1/1, 1, Jalan Bakri, Taman Tun Dr Ismail, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0485013,102.5853319,google_places
ChIJ6eaYmrgpzjERn0Wdux-jH-o,Health Lane Family Pharmacy Jementah,"No 2 GF, 1, Jln Pelangi, Taman Pelangi, 85200 Jementah, Johor Darul Ta'zim, Malaysia",2.4294241,102.6782678,google_places
ChIJlW96t3dz2jERL9RdsiqqKIU,Health Lane Family Pharmacy KIPmall Tampoi,"Lot No. Ns001, Kipmall Tampoi, Jalan Titiwangsa 1, Taman Tampoi Indah, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5088312,103.6875743,google_places
ChIJT5ItGE3ZzzERxqWaHEIMXJM,Health Lane Family Pharmacy Labis,"No. 132A, Ground Floor, Jln Segamat, Taman Bintang Jaya, 85300 Labis, Johor Darul Ta'zim, Malaysia",2.3995127,103.0183728,google_places
ChIJ46jR0ZFt2jERlbjigA2wvBs,Health Lane Family Pharmacy Larkin Junction Mall,"Unit No. 1-12 & 1-13, Level 1, Larkin Junction, Jalan Larkin Perdana 2, Taman Larkin Perdana, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4994153,103.7455501,google_places
ChIJS_xsdiuf0DER32hF4qEO4T0,Health Lane Family Pharmacy Pekan Nanas,"Pusat Perdagangan, 3 GF, Jalan Permata 2, Pekan Nenas, 81500 Johor, Johor Darul Ta'zim, Malaysia",1.5087165,103.5099494,google_places
ChIJqQWo3XJt2jER_nXJe3P6T1g,Health Lane Family Pharmacy Permas,"No 7&9 Ground Floor, Jalan Permas Jaya 10/1, Bandar Baru Permas Jaya, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.4986704,103.8160836,google_places
ChIJh9i1yrHTzzERtnzPEd8h93Y,Health Lane Family Pharmacy Segamat,"33, Jalan Kekwa Segamat, Kampung Abdullah, 85000 Johor, Malaysia",2.5034582,102.8231771,google_places
ChIJyZHNeaK50TER43POhlPtewU,Health Lane Family Pharmacy Sungai Abong,"Jaya 220, Jalan Marin 6, Jalan Sungai Abong, Taman Sungai Abong, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0659019,102.5927986,google_places
ChIJu0vrIp5v2jERIE9sLbr3s8o,Health Lane Family Pharmacy Taman Gaya,"No. 2 Ground Floor, Jalan Gaya 2, Taman Gaya Ulu Tiram, Taman Gaya, 81800 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5620684,103.8005402,google_places
ChIJbdnoX0hz2jEReacV58RQrSE,Health Lane Family Pharmacy Taman Impian Emas,"No. 31, Ground Floor, Jalan Impian Emas 3, Taman Impian Emas, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5409081999999998,103.6833939,google_places
ChIJJ6QRLrFz2jERyNxCqRy8Qt0,Health Lane Family Pharmacy Taman Nusa Bestari,"No. 107 GF, Jalan NB2 2/2, Taman Nusa Bestari 2, 81300 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4936016,103.6564782,google_places
ChIJe3wJXI1t2jER7VJ_xbGKSQ4,Health Lane Family Pharmacy Taman Pelangi,"No.78 GF, Jalan Pingai, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4825923,103.7751387,google_places
ChIJkU2VARVv2jERQfBlsLn4Rd4,Health Lane Family Pharmacy Taman Puteri Wangsa,"N 0, 54 GF, Jalan Beladau 17, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor Darul Ta'zim, Malaysia",1.5897329,103.8048685,google_places
ChIJg5WrTCRp2jER-nOhzIjPgn8,Health Lane Family Pharmacy Taman Tiram Baru,"85 GF, Jalan Rambutan, Taman Tiram Baru, 81800 Ulu Tiram, Johor Darul Ta'zim, Malaysia",1.5986469,103.8219042,google_places
ChIJZ5lpHTh12jERpnohd2-2CDI,Health Lane Family Pharmacy Taman Universiti,"5GF, Jln Kebudayaan 4, Taman Universiti, 81300 Skudai, Johor Darul Ta'zim, Malaysia",1.5423836,103.6305452,google_places
ChIJnxwLE3Lb0TERh-wT5q1ZqXU,Health Lane Family Pharmacy Tangkak,"154, Jalan Payamas, Kampung Padang Lalang, 84900 Tangkak, Johor Darul Ta'zim, Malaysia",2.268113,102.54022,google_places
ChIJE32FheZF0DERf-Xu6qviMWA,Health Lane Family Pharmacy Yong Peng,"22, Jalan Kota, Taman Kota, 83700 Yong Peng, Johor Darul Ta'zim, Malaysia",2.0140144,103.070633,google_places
ChIJJ4cg4Q250TERQQX4pcubt0o,Health Lane Family Pharmacy • Jalan Ali Muar,"68, Jalan Ali, Pekan Muar, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0452903,102.5670344,google_places
ChIJoR9E-PVv2jER6oeiY_eC6bc,Healthplus Pharmacy @austin crest,"68, Jln Jaya Putra 7/8, Bandar Jaya Putra, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5792331,103.771629,google_places
ChIJOeqY-aBt0DERAczWVVyc4nk,Heart Land Pharmacy,"No.36, Jalan Kluang Perdana 23, Taman Kluang Perdana, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0043496,103.2902627,google_places
ChIJE_r5sKUpzjER9cckkeqv0K4,Hopewell Pharmacy,"12, Jln Ayu 1, Taman Molek, 85200 Jementah, Johor Darul Ta'zim, Malaysia",2.4325016,102.6812448,google_places
ChIJ3dab5Rdy2jERDzEZPrabr0E,Hovid Pharmacy Johor Bahru,"Jln Kempas Utama 3/7, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5427148,103.7064065,google_places
ChIJ9Yg_SFNx2jERtIwqx49knuQ,IJ PHARMACY,"No. 25, Jalan Seni, Kampung Baru Senai, 81400 Senai, Johor Darul Ta'zim, Malaysia",1.6028368,103.6444837,google_places
ChIJw4i45kx42jERExyPCAWoFaU,IJ Pharmacy,"20, Jalan Gangsa 1, Taman Gunung Pulai, 81000 Kulai, Johor Darul Ta'zim, Malaysia",1.6547444,103.5882805,google_places
ChIJY_DL3_dh2jERvaleEjsRAQ8,IJ Pharmacy @ Econsave Taman Daiman Jaya,"DJ 14&15, LOT 37087, Taman Daiman Jaya, 81900 Kota Tinggi, Johor Darul Ta'zim, Malaysia",1.7181916,103.895129,google_places
ChIJ53pntUBr2jERD12vYtXyfAs,IJ Pharmacy Cahaya Kota Puteri,"23G, Jln Kota 1, Cahaya Kota Puteri, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.4908871,103.8433956,google_places
ChIJV6dpL0YL2jERPX2nViF8w1c,InterAid Pharmacy,"51, Jln Sentral 2, Taman Nusa Sentral, 79100 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4682837,103.6168787,google_places
ChIJrwLuAdQM2jER4Bzoh8RuanI,Iwaki,"28, Jalan Layang 16, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4731394999999998,103.6771037,google_places
ChIJM45SWQApzjERK0kAj0rU8ek,Jementah Healthcare,"6a, Jalan Ah Tong, Taman Kampung Ledang, 85200 Jementah, Johor Darul Ta'zim, Malaysia",2.438912,102.6845176,google_places
ChIJNz2BHmJ22jERItlysd2SsA4,Jim Fong,"10, Jalan Pulai Ria 2, Bandar Kangkar Pulai, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.567661,103.588871,google_places
ChIJp991YJQL2jERqFEyZqdlWxM,KARDIA PHARMACY (Previously known as Amber Pharmacy),"Lot 33, Anjung Neighbourhood Centre, 5, Persiaran Ledang Heights, East Ledang, 79250 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.4241568,103.6174336,google_places
ChIJ9QqtCXiY0DERGg4NSK6gLco,KEDAI UBAT CHAY SENG 济星参茸药行,"19-G, Jln Delima 1, Pontian Kecil, 82000 Pontian, Johor Darul Ta'zim, Malaysia",1.4789366,103.389688,google_places
ChIJuYSfFmBN0DERcPRCXvhQn_Y,KHAI ZAM BURGER,"Kampung Baharu, 83500 Parit Sulong, Johor Darul Ta'zim, Malaysia",1.9754009,102.8852101,google_places
ChIJjywNg4lB2jERLh1OGTNjcqg,KLINIK DR HUDA,"67 JALAN JAMBU 1, TAMAN KOTA MASAI KOTA MASAI, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",1.489321,103.9506469,google_places
ChIJCT3T8kUz2jERDm_6KTIiTaE,KPH Care,"PTD 4114, Lorong 8 Jalan Hospital, Bukit Gelugor, 81620 Pengerang, Johor Darul Ta'zim, Malaysia",1.3967861,104.2157446,google_places
ChIJ970oKM9r2jERQCa8vHbgZnQ,KPJ Pasir Gudang Pharmacy,"LOT 204781, Jalan, Persiaran Dahlia 2, Taman Bukit Dahlia, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",1.4767328,103.895909,google_places
ChIJCarLddxR0DERgPAvErYmVUo,Kedai Shaklee Batu Pahat - Ainun,"83010 Parit Yaani, Johor, Malaysia",1.9368806,102.9357295,google_places
ChIJdRSVdx1A2jERVGgZFxLYAJg,Kedai Ubat & Barang-Barang Yong Hoe,"42, Jalan Perdagangan Damai, Taman Nusa Damai, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",1.4878253,103.9154282,google_places
ChIJIbSnJw3a0TER-3AyvZdQxAY,Kedai Ubat & Perniagaan E Hong,"3, Jalan Raya, Sagil, 84900 Tangkak, Johor, Malaysia, Sagil, 84800 Ledang, Johor, Malaysia",2.3053944,102.612933,google_places
ChIJrc3Qs9hu2jER8xZmhugkykQ,Kedai Ubat & Perniagaan Fu Zheng,"10, Jalan Beladau 17, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor Darul Ta'zim, Malaysia",1.5906842,103.8058602,google_places
ChIJ-XlR-39r2jEReX0FZwU6bHI,Kedai Ubat & Perniagaan Jin Li Seng,"12, Jalan Permas 2/15, Bandar Baru Permas Jaya, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.513849,103.821162,google_places
ChIJ_QV1ULif0DERu8BKkQeHC7k,Kedai Ubat & Perniagaan Yong Kang,"133, Jln Utama 4, Taman Utama, 81500 Pekan Nanas, Johor Darul Ta'zim, Malaysia",1.5057557,103.5174805,google_places
ChIJx5Bbdc9u2jERAq9adjKKhC0,Kedai Ubat & Perniagaan Yong Thye Heng (M) Sdn Bhd,"63, Jalan Badik 16, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor Darul Ta'zim, Malaysia",1.5785289,103.810763,google_places
ChIJPTWelYfb0TERqSCJ_Htx9Lo,Kedai Ubat Aik Onn Tong,"111, Jalan Payamas, 84900 Tangkak, Johor Darul Ta'zim, Malaysia",2.2683857,102.5400004,google_places
ChIJF6op0vJd0DERSoJCCSBNsp4,Kedai Ubat Ban Dong 万隆中西药行,"4, Jalan Susur Intan, Taman Intan, 86400 Parit Raja, Johor Darul Ta'zim, Malaysia",1.8670475,103.1167638,google_places
ChIJt3IObO5q2jER17p1VWvi61A,Kedai Ubat Cheng Tai Hong,"26, Jalan Tasek 59, Bandar Seri Alam, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.5032536,103.8843722,google_places
ChIJv464kap52jERnIHZol0XMmg,Kedai Ubat Chung Fah,"17, Jalan Susur Kulai 4, Taman Sri Kulai Baru, 81000 Kulai, Johor Darul Ta'zim, Malaysia",1.6662047999999998,103.5917343,google_places
ChIJFTxro_Rn0DERQcuFiz8tSPg,Kedai Ubat Dan Arak Chop Yan Woh Tong Medical Hall,"Taman Ayer Hitam, 86100 Ayer Hitam, Johor, Malaysia",1.9177366,103.1791867,google_places
ChIJsf8tzzO50TERlXuud-RGd70,Kedai Ubat Dan Perniagaan Aik Ann 益安,"Jln Temiang 1, Taman Sri Temiang, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0779339,102.5903557,google_places
ChIJDQBydpV22jERzjaJeNfswOU,Kedai Ubat Dan Perniagaan Chin Tat,"Taman Teratai, 81110 Johor Bahru, Johor, Malaysia",1.5701429999999998,103.6120616,google_places
ChIJ8Sfvj2t02jERX-9qC7DrTkY,Kedai Ubat Dan Runcit Heng Long,"29 & 31, Jalan Penyiaran 1, Taman Universiti, 81300 Skudai, Johor Darul Ta'zim, Malaysia",1.5315048999999998,103.618347,google_places
ChIJWdU7EGx02jERFGnjxo6SIyc,Kedai Ubat Dan Serbanika Soon Teck,"8,10&12, Jalan Kemuliaan 2, Taman Universiti, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.530659,103.6194869,google_places
ChIJM51gLRxX0DERyHdzja2UT6I,Kedai Ubat Eng Soon Heng,"17, Jalan Susur Bukit Mutiara, Taman Bukit Mutiara, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8370801,102.9465051,google_places
ChIJaQ-KK8lt0DERBjlEVaAqPCw,Kedai Ubat Heng Huat 兴发药行酒庄中医诊疗所 居銮药材店 Kluang Tradisional pharmacy/Acupuncture针灸,"121, Jalan Lambak, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0251073,103.32156,google_places
ChIJ9f8IN7Zt0DERDa5aF9ZWDZo,Kedai Ubat Hock Heng,"24B (Bawah, Jalan Manggis, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0375106,103.3199995,google_places
ChIJWXFvN7Jt0DER3PU-ts-XSJk,Kedai Ubat Hock Heng,"6, Jalan Omar, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0377932,103.3170186,google_places
ChIJ2bNrFwx02jERX73dH_HXW6k,Kedai Ubat Hong Seng,"6, Jalan Kebudayaan 16, Taman Universiti, 81300 Skudai, Johor Darul Ta'zim, Malaysia",1.538619,103.629295,google_places
ChIJVaozg2zb0TERgu94dvw7oas,Kedai Ubat Kian Min,"Taman Tangkak Jaya, 84900 Tangkak, Johor, Malaysia",2.2717427,102.5505871,google_places
ChIJdUeJ5lrP0TERVhbuby0eOJs,Kedai Ubat Pin Ann Tong,"Johor, Bukit Gambir 邮政编码:, Bukit Gambir, 84700 Bukit Gambir, Johor Darul Ta'zim, Malaysia",2.2143326,102.6522968,google_places
ChIJoypLuEx42jERy8PuVi-IAuU,Kedai Ubat Ren Ann,"Jalan Gangsa 1, Taman Gunung Pulai, 81000 Kulai, Johor Darul Ta'zim, Malaysia",1.6538543,103.5890846,google_places
ChIJ5c5DUrCf0DERd13UB3-gbdM,Kedai Ubat Ta Ann,"Jalan Sawah, Pekan Nenas, 81500 Pekan Nanas, Johor Darul Ta'zim, Malaysia",1.5088393,103.5111,google_places
ChIJAZVrWQh70DERXxNQMb53lA0,Kedai Ubat Tai Ann Tong,"2, Jln Baru, Rengam, 86300 Renggam, Johor Darul Ta'zim, Malaysia",1.8849186,103.4022714,google_places
ChIJ2TZHa_uN0DERuu9MrtFrhe4,Kedai Ubat Thye Ho Thong 太和堂中西药行,"9, Jalan Jaafar, Benut, 82200 Benut, Johor Darul Ta'zim, Malaysia",1.6394378,103.2591489,google_places
ChIJJ2Y7ZZLTzzERQQS5ir-zHRk,Kedai Ubat Tiong Yew,"Kampung Abdullah, 85000 Segamat District, Johor, Malaysia",2.5044517,102.82804910000002,google_places
ChIJ4aWaK4Sf0DERYroMkmj1u2g,Kedai Ubat Weng Foh Chan,"Lorong B-1, Pekan Nenas, 81500 Pekan Nanas, Johor Darul Ta'zim, Malaysia",1.5086716,103.5108965,google_places
ChIJN6rDpk1t0DERbbWULch4HeM,Kedai Ubat Yie Hoe,"26, Jalan Intan 2/2, Taman Intan, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0182041,103.3020554,google_places
ChIJvT12yDEz2jER7x-jdQVRC2c,Kedai Ubat Yong Jiang,"43, Jalan Pasar, Kampung Sungai Rengit, 81620 Pengerang, Johor Darul Ta'zim, Malaysia",1.350194,104.2229764,google_places
ChIJR6jouyp02jERdPRsvwOuPxU,Kedai Ubat Yue Thye,"43, Jalan Pulai Harmoni 1, Kangkar Pulai, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.552813,103.590988,google_places
ChIJj62GrNJz2jERazo-91pUVe8,Kedai ubat dan perniagaan Ye Shen,"45, Jalan Seri Impian 1, Taman Impian Emas, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5438405,103.6825316,google_places
ChIJtUhrfYLTzzERrrpwknVKAvw,Kedat Ubat Heng Lin Choon,"Taman Bukit Baru, 85000 Bukit Siput, Johor, Malaysia",2.4832319,102.8520946,google_places
ChIJaxK1dGFO0DERsyMIap-pphg,Kinabalu Pharmacy (BP) Sdn Bhd Kampung Simpang Lima,"10, Jln Muar, Parit Sulong, 83500 Parit Sulong, Johor Darul Ta'zim, Malaysia",1.9773801,102.8816967,google_places
ChIJC7ZTYAa50TERHyXOjZnjy0o,Klinik Haiwan Alby,"No 37-2,Tingkat bawah, Jln Daud, Pekan Muar, 84000 Muar, Johor Darul Ta'zim, Malaysia",2.0454158,102.5713535,google_places
ChIJKTxVyi9p0DERZvKfpeTemxQ,Klinik Rawatan Islam Nur Isyraq,"Jalan Aman, 86100 Ayer Hitam, Johor Darul Ta'zim, Malaysia",1.947474,103.2351146,google_places
ChIJ9a23jy5A2jERci5-QvUqPOk,Klinik Scientex Dr Salmah,"73, Jalan Intan 13, Taman Cahaya Masai, 81700 Pasir Gudang, Johor Darul Ta'zim, Malaysia",1.5084026,103.922553,google_places
ChIJZVlZOIun0DERddxicXM9Thw,Klinik desa,"82300 Kampong Sungai Boh, Johor Darul Ta'zim, Malaysia",1.345303,103.515099,google_places
ChIJYVc95cxt0DERRMb0yfQ4De8,Koh Xing Trading 辜氏祖传跌打骨伤中医 TABIB CINA TRADITIONAL KOH,"No. 34, Jalan Ismail, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0282396,103.3193681,google_places
ChIJAyiRz9hq2jER79jkpxO-9Uc,Kumpulan Perubatan Penawar,"23-29, 23-29, Jalan Sena 1, Taman Rinting, 81750 Masai, Johor, Malaysia",1.4900529,103.8698966,google_places
ChIJPWQTuUVz2jERZqcOgrcc2_c,LAM FONG ENTERPRISE SDN. BHD. 南方补品药行,"43, Jalan Impian Emas 3, Taman Impian Emas, 81300 Skudai, Johor Darul Ta'zim, Malaysia",1.5405636,103.683786,google_places
ChIJwSxGTgpt0DERfOKopbbXbJs,LIT GEAP TRADING,"Malaysia, Johor, Kluang, Taman Sri Paya, No 11,jalan tapah, 86000邮政编码: 86000",2.0510336,103.3319162,google_places
ChIJr7BZOxwL2jERVmkJu-lM_ps,LOVING PHARMACY GELANG PATAH,"No. 70-01 Ground Floor, Jalan Nusaria 11/4, Taman Nusantara, 81550 Gelang Patah, Johor Darul Ta'zim, Malaysia",1.4583088,103.5846274,google_places
ChIJ1XluVXhz2jERYLARdqO1C54,LOVING PHARMACY SETIA TROPIKA,"2G, Jalan Setia Tropika 1/1, TAMAN SETIA TROPIKA, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5449509,103.7110143,google_places
ChIJRUoKEadz2jERy-QgYc8MaNU,LOVING PHARMACY TAMAN SUTERA,"10, Jalan Sutera Tanjung 8/3, Taman Sutera Utama, 81300 Skudai, Johor Darul Ta'zim, Malaysia",1.5170329,103.6672239,google_places
ChIJX4OzQQDB2jERgX33zWBrF_8,Letak dan Ambil Klinik Kesihatan Tenggaroh 02,"464, Jalan Felda Tenggaroh 2 & 4, Jemaluang, 85200 Jemaluang, Johor Darul Ta'zim, Malaysia",2.083330000000001,103.94598,google_places
ChIJ7f1zLADJ2jERn5avq1EayMQ,Letak dan Ambil Klinik Kesihatan Tenggaroh 02,"Jemaluang, 86810, Johor Darul Ta'zim, Malaysia",2.2635516,103.9260001,google_places
ChIJ5b4Vat952jER44Z7h-W52Uc,Lian Heng,"2, 508, Jalan Gangsa 10, Taman Gunung Pulai, 81000 Kulai, Johor Darul Ta'zim, Malaysia",1.6559606999999998,103.5879268,google_places
ChIJRzUPeylR0DER1NJkvZfPnd8,Life Care Pharmacy,"4&5, Jalan Kundang 3a, Taman Bukit Pasir, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8665131,102.9401591,google_places
ChIJ5WL-aJZX0DERtZl6sjUBHJA,Life Care Pharmacy,"97-3A, Jln Rahmat, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8497489,102.9288483,google_places
ChIJ_6z-qLhF0DER9TSfSbPfJOA,Life Care Pharmacy (Yong Peng),"204, Jln Besar, Taman Sembrong Baru, 83700 Yong Peng, Johor Darul Ta'zim, Malaysia",2.0110312,103.0663229,google_places
ChIJI8-tSWVR0DEROvENK4pOFgM,Life Care Pharmacy Dgarden,"17, Jalan Desa Botani 2, Taman Desa Botani, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8682292,102.9330432,google_places
ChIJXRXHb-l52jERtoSw6R4T1FI,Life Pharmacy,"344, Jalan Kenanga 29/9, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim, Malaysia",1.6425636,103.6168493,google_places
ChIJP4DrUSlR0DERLakZNoPyETg,Long Zhen Enterprise Sdn Bhd,"5, Jalan Seluang, Taman Banang, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8667611,102.9382292,google_places
ChIJw0CyWkAN2jER3Z_VvHRmfkY,Lotus herb center 로터스한의원,"RA-20-01, Almas Retail, Persiaran Laksamana, Puteri Harbour, 79200 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.416172,103.6527427,google_places
ChIJ5fZ3afNH0DERBRrG8K5z_oo,"Love Life Pharmacy (HQ), Yong Peng","11, Jln Komersial 1, Taman Komersial, 83700 Yong Peng, Johor Darul Ta'zim, Malaysia",2.0146978,103.0679175,google_places
ChIJ6wCEa_FF0DERz5CmV2Zs8kM,"Love Life Pharmacy, Yong Peng","23, Jln Meng Seng, Taman Selatan, 83700 Yong Peng, Johor Darul Ta'zim, Malaysia",2.0119729,103.0617599,google_places
ChIJyXJ3h4Bt0DERG-WwmNoQGL4,Loving Pharmacy Kluang,"1G, jalan ciku, Jln Haji Manan, Kampung Masjid Lama, 86000 Kluang, Johor Darul Ta'zim, Malaysia",2.0380444,103.3184541,google_places
ChIJqdE0Bpxs2jERAMXHk7c7VI0,Loving Pharmacy Permas,"73, Jalan Permas 10/1, Bandar Baru Permas Jaya, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.50092,103.816013,google_places
ChIJoec2KRvTzzERFdjZRkaO7OY,Lovy Dispensaries Segamat,"121 & 122, Jalan Genuang, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim, Malaysia",2.5022162,102.8220145,google_places
ChIJmWVYOhxa0DERHGpszNDLkZk,Low Scinentific Sdn. Bhd.,"No. 6, Jalan Mutiara, Johor, Taman Mutiara, 83000 Batu Pahat, Johor, Malaysia",1.864042,103.005989,google_places
ChIJ8aSH3oJr2jERZmNZGFbdLzg,Luen Fook Medicine Sdn. Bhd.,"No. 6, Jalan Sri Plentong 5, Taman Perindustrian Sri Plentong, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.5164940999999998,103.8319588,google_places
ChIJZceqeUtR0DER5hnzybrBXi8,MEDIWELL PHARMACY TAMAN PUTERI JAYA,"4, Jalan Puteri Jaya 1, Taman Puteri Jaya, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.8774793,102.95135,google_places
ChIJf5KDBF1H0DER1ItQ3x2mhNc,MEIMEI 88 ENTERPRISE,"3, jalan komersial 3, Pusat komersial 383700 Yong Peng, Johor Darul Ta'zim, Malaysia",2.0154816,103.0683187,google_places
ChIJoTowvsVq2jER5i1suEPFwho,MH pharmacy (Moh Heng Pharmacy),"35, Jalan Pasar, Kampung Sepakat, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.487066,103.8837329,google_places
